STATE_NAME,COUNTY_NAME,COUNTY_FIPS_CODE,MCINFANT,MCTODDLER,MCPRESCHOOL,MFCCINFANT,MFCCTODDLER,MFCCPRESCHOOL,Median_Household_Income,Median_Family_Income,Weighted_Center_Price,Weighted_Family_Care_Price
North Carolina,Burke County,37023,180.83,127.17,111.71,155.99,118.79,119.52,53732,66702,145.86555555555555,135.56666666666666
North Carolina,Cabarrus County,37025,257.54,204.29,171.72,173.99,145.79,135.82,83828,99008,217.10000000000002,155.0
North Carolina,Caldwell County,37027,164.2,137.3,115.41,149.62,130.19,136.75,52362,67132,141.95888888888888,141.01222222222222
North Carolina,Camden County,37029,180.84,175.85,84.21,166.15,146.04,130.39,79120,88953,147.5211111111111,149.7611111111111
North Carolina,Carteret County,37031,198.82,128.86,128.86,172.21,130.6,130.6,66965,86312,159.95333333333332,149.0933333333333
North Carolina,Caswell County,37033,202.52,140.72,116.1,,,,56999,66451,159.98,
North Carolina,Catawba County,37035,183.05,141.75,109.04,172.21,135.82,133.21,62070,73996,149.20222222222225,151.12333333333333
North Carolina,Chatham County,37037,227.57,182.47,165.47,162.66,149.77,140.37,84222,104609,196.84777777777776,152.36555555555555
North Carolina,Cherokee County,37039,208.93,137.2,92.54,134.57,114.38,114.38,49254,60917,154.1933333333333,123.35333333333334
North Carolina,Chowan County,37041,131.36,125.21,108.88,126.41,121.2,121.2,51188,68042,122.5,123.51555555555557
North Carolina,Clay County,37043,208.93,137.2,92.54,134.57,114.38,114.38,57065,74795,154.1933333333333,123.35333333333334
North Carolina,Cleveland County,37045,158.73,136.1,130.66,128.37,136.75,109.4,50723,64112,144.34444444444443,123.90888888888888
North Carolina,Columbus County,37047,139.21,134.99,115.99,112.43,94.99,90.92,43206,55941,130.53222222222223,101.38444444444445
North Carolina,Craven County,37049,200.33,166.59,146.99,176.87,164.11,160.28,61676,77888,175.0522222222222,168.5044444444445
North Carolina,Cumberland County,37051,183.37,159.39,132.01,161.99,150.11,135.82,55551,66288,160.92111111111112,150.62666666666667
North Carolina,Currituck County,37053,172.06,149.08,128.79,167.99,121.49,108.66,82793,100195,152.53,137.88
North Carolina,Dare County,37055,230.14,204.29,177.09,191.99,161.99,162.99,79742,101908,206.7122222222222,175.6566666666667
North Carolina,Davidson County,37057,180.83,159.02,128.79,182.99,140.39,146.69,58473,73120,158.63666666666666,161.42333333333335
North Carolina,Davie County,37059,208.23,159.59,161.58,177.95,141.05,137.55,69105,85836,181.8711111111111,156.28333333333333
North Carolina,Duplin County,37061,131.36,130.66,126.3,114.11,122.71,117.66,49376,63982,129.5177777777778,117.20444444444445
North Carolina,Durham County,37063,317.06,239.47,188.37,228.21,202.4,191.46,74927,95715,256.9211111111111,210.22444444444446
North Carolina,Edgecombe County,37065,190.47,146.99,124.12,142.64,136.75,136.75,46370,54948,158.6911111111111,139.36777777777777
North Carolina,Forsyth County,37067,202.52,168.77,150.26,188.28,164.11,147.69,61229,79040,177.60000000000002,169.3788888888889
North Carolina,Franklin County,37069,200.22,148.69,133.82,159.58,144.71,141.05,70493,82604,166.63555555555556,150.0988888888889
North Carolina,Gaston County,37071,147.83,133.44,108.16,144.99,140.15,135.32,62628,78252,131.4088888888889,140.6911111111111
North Carolina,Gates County,37073,208.93,137.2,92.54,134.57,114.38,114.38,55750,69503,154.1933333333333,123.35333333333334
North Carolina,Graham County,37075,,,,,,,46010,56487,,
North Carolina,Granville County,37077,200.22,158.6,115.98,149.25,135.82,130.6,68079,81516,162.8911111111111,140.04888888888888
North Carolina,Greene County,37079,128.9,114.99,114.99,116.44,109.99,109.99,50320,61301,121.17222222222223,112.85666666666665
North Carolina,Guilford County,37081,226.52,175.46,131.84,172.21,146.27,146.68,62880,80635,183.61333333333332,157.93555555555557
North Carolina,Halifax County,37083,174.31,129.41,110.57,142.64,126.12,118.24,41629,54419,143.08555555555557,130.83555555555554
North Carolina,Harnett County,37085,196.78,138.78,113.99,164.28,135.82,135.82,64992,78039,156.29444444444445,148.46888888888887
North Carolina,Haywood County,37087,203.31,134.97,109.04,178.85,127.67,102.96,56596,78553,156.7,142.17999999999998
North Carolina,Henderson County,37089,194.5,148.69,128.86,177.95,156.72,141.05,65508,81406,162.44,160.93222222222218
North Carolina,Hertford County,37091,154.86,132.83,131.92,121.67,109.32,106.29,46196,60148,142.31777777777776,113.7988888888889
North Carolina,Hoke County,37093,149.52,134.99,124.99,139.73,124.99,109.99,57141,70671,138.11444444444444,126.54111111111109
North Carolina,Hyde County,37095,170.15,153.46,109.99,139.73,139.99,124.99,43724,51263,146.38777777777779,134.87444444444444
North Carolina,Iredell County,37097,223.1,174.55,148.69,183.69,141.05,146.27,73103,86894,187.5077777777778,161.7411111111111
North Carolina,Jackson County,37099,180.84,175.85,84.21,166.15,146.04,130.39,51482,71282,147.5211111111111,149.7611111111111
North Carolina,Johnston County,37101,216.45,187.73,149.18,152.99,149.54,135.82,75288,93151,187.64444444444442,146.5
North Carolina,Jones County,37103,131.36,130.66,126.3,114.11,122.71,117.66,53053,68705,129.5177777777778,117.20444444444445
North Carolina,Lee County,37105,145.19,118.43,106.36,136.38,117.64,110.94,60941,67217,126.30000000000001,123.73555555555556
North Carolina,Lenoir County,37107,169.67,157.88,130.66,148.26,130.16,120.34,43063,56723,154.04666666666668,134.9311111111111
North Carolina,Lincoln County,37109,197.27,171.16,139.52,191.99,140.39,149.41,75672,88501,172.21777777777777,166.32999999999998
North Carolina,McDowell County,37111,163.9,141.35,134.16,149.99,134.99,130.39,53532,65510,148.97555555555556,140.12333333333333
North Carolina,Macon County,37113,178.1,136.1,173.9,114.11,109.4,109.4,51042,68113,167.36666666666665,111.49333333333334
North Carolina,Madison County,37115,148.8,133.93,108.88,149.52,140.23,136.75,56664,81641,132.1888888888889,143.1988888888889
North Carolina,Martin County,37117,181.64,115.59,128.65,142.64,114.87,120.34,44799,59691,149.29888888888888,129.03555555555553
North Carolina,Mecklenburg County,37119,284.12,251.17,170.99,189.47,179.66,179.68,79265,100267,239.08777777777777,184.02666666666667
North Carolina,Mitchell County,37121,149.22,137.62,101.96,94.33,83.05,81.5,55534,71820,130.88888888888889,87.54666666666668
North Carolina,Montgomery County,37123,180.62,130.66,108.88,114.11,109.4,108.31,55523,62796,145.60444444444445,111.13000000000001
North Carolina,Moore County,37125,188.78,153.65,128.86,183.69,141.05,139.73,77981,95534,161.0,159.5611111111111
North Carolina,Nash County,37127,157.27,147.97,134.16,191.99,122.03,130.39,56770,69593,147.50000000000003,155.91
North Carolina,New Hanover County,37129,223.1,173.47,133.82,183.69,156.72,156.72,67515,92806,182.3111111111111,168.70666666666668
North Carolina,Northampton County,37131,194.78,178.92,122.88,175.73,109.4,119.25,45698,59301,167.2888888888889,142.16333333333333
North Carolina,Onslow County,37133,202.51,151.66,128.86,160.73,146.44,146.27,59976,67237,166.66,152.73444444444445
North Carolina,Orange County,37135,354.86,292.35,198.57,270.67,226.15,223.48,85785,122332,288.8722222222222,245.04666666666668
North Carolina,Pamlico County,37137,182.91,141.22,86.19,134.57,114.38,114.38,55867,78649,141.40555555555554,123.35333333333334
North Carolina,Pasquotank County,37139,159.34,136.85,114.84,157.01,122.13,123.63,61411,77228,139.5088888888889,138.13222222222223
North Carolina,Pender County,37141,199.45,180.19,137.89,157.29,124.63,118.44,74538,90057,174.64999999999998,137.08222222222224
North Carolina,Perquimans County,37143,197.04,179.66,119.77,124.03,110.09,105.29,59401,76291,167.42111111111112,114.68555555555557
North Carolina,Person County,37145,170.15,153.46,109.99,139.73,139.99,124.99,60688,73891,146.38777777777779,134.87444444444444
North Carolina,Pitt County,37147,208.23,182.21,155.62,188.99,149.25,146.69,54915,73970,184.9111111111111,166.0588888888889
North Carolina,Polk County,37149,180.63,173.38,85.43,158.01,147.95,131.28,60465,77388,147.28555555555556,146.86444444444444
North Carolina,Randolph County,37151,191.06,141.75,118.95,149.25,122.01,112.52,56423,67531,156.06555555555556,130.95333333333332
North Carolina,Richmond County,37153,136.83,130.66,108.88,182.58,125.81,113.62,42354,58611,126.14222222222223,146.9777777777778
North Carolina,Robeson County,37155,147.78,129.57,111.06,171.17,109.4,103.93,39393,50612,131.49333333333334,135.03
North Carolina,Rockingham County,37157,136.83,125.21,92.54,131.22,114.87,120.93,50737,63904,119.48444444444446,124.15666666666665
North Carolina,Rowan County,37159,199.07,138.78,118.95,154.99,138.08,130.6,59717,73551,158.96555555555557,143.10222222222222
North Carolina,Rutherford County,37161,161.1,142.03,112.69,141.59,107.99,113.14,50512,62564,140.72555555555556,124.63999999999999
North Carolina,Sampson County,37163,136.83,125.21,108.88,142.74,147.2,118.08,49963,63607,124.93111111111112,135.51111111111112
North Carolina,Scotland County,37165,142.3,119.77,113.83,155.19,136.75,133.47,41948,51937,127.80333333333336,143.85222222222222
North Carolina,Stanly County,37167,186.09,163.32,146.99,162.22,142.22,142.22,60634,78623,167.99666666666667,151.10888888888888
North Carolina,Stokes County,37169,169.67,130.66,125.21,142.64,136.75,109.4,57539,68889,146.1811111111111,130.2511111111111
North Carolina,Surry County,37171,176.24,141.54,116.5,114.11,109.4,109.4,52743,71903,148.61555555555555,111.49333333333334
North Carolina,Swain County,37173,153.5,109.15,108.0,117.17,125.77,125.77,52818,72516,128.4777777777778,121.94777777777779
North Carolina,Transylvania County,37175,188.28,152.43,125.21,171.17,136.75,120.34,62056,77573,159.29,146.57777777777778
North Carolina,Tyrrell County,37177,109.46,108.88,108.88,149.85,115.39,109.4,55341,59396,109.13777777777777,128.70888888888888
North Carolina,Union County,37179,248.19,204.75,116.47,200.91,167.17,177.62,95533,111518,194.63,185.6488888888889
North Carolina,Vance County,37181,160.6,138.89,128.79,166.02,133.83,124.96,48340,58310,145.17222222222222,145.18
North Carolina,Wake County,37183,307.29,251.17,188.64,216.53,201.43,202.14,96734,121682,255.2688888888889,208.37777777777777
North Carolina,Warren County,37185,136.83,125.21,125.21,137.73,103.93,99.48,42282,55765,130.37444444444444,117.46888888888888
North Carolina,Washington County,37187,154.11,129.41,108.8,136.93,131.28,131.28,38927,58947,133.51777777777778,133.79111111111112
North Carolina,Watauga County,37189,180.39,149.99,161.54,158.36,123.69,154.99,50034,85689,167.3511111111111,149.53222222222223
North Carolina,Wayne County,37191,153.43,138.03,123.42,155.99,134.99,124.96,54323,67681,140.00444444444443,140.98
North Carolina,Wilkes County,37193,183.16,158.97,108.88,125.52,131.28,109.4,49119,60492,153.02444444444444,121.42666666666666
North Carolina,Wilson County,37195,175.15,152.43,136.1,111.66,116.44,142.22,49827,68993,157.08444444444444,122.90888888888888
North Carolina,Yadkin County,37197,136.99,108.31,91.22,119.99,110.69,108.66,57486,72813,115.36000000000001,114.14666666666666
North Carolina,Yancey County,37199,194.78,178.92,122.88,175.73,109.4,119.25,53103,71351,167.2888888888889,142.16333333333333
North Dakota,Adams County,38001,197.78,180.65,167.44,145.39,137.29,138.18,57950,99038,183.86,141.18666666666667
North Dakota,Barnes County,38003,208.51,190.35,176.52,153.32,144.67,145.69,64447,90800,193.8111111111111,148.85444444444443
North Dakota,Benson County,38005,198.79,181.66,168.29,146.1,138.06,138.87,63220,68523,184.81666666666666,141.90333333333334
North Dakota,Billings County,38007,203.0,185.12,171.85,149.36,140.71,141.86,74000,104688,188.64333333333332,144.9377777777778
North Dakota,Bottineau County,38009,218.4,199.46,184.9,160.56,151.59,152.59,80113,101422,203.02444444444447,155.91
North Dakota,Bowman County,38011,219.71,200.73,186.0,161.49,152.55,153.49,79709,95278,204.25555555555553,156.83666666666667
North Dakota,Burke County,38013,216.32,197.56,183.14,159.04,150.14,151.13,94583,111552,201.0911111111111,154.42555555555555
North Dakota,Burleigh County,38015,220.54,201.14,186.71,162.25,152.89,154.12,82141,108272,204.95222222222222,157.46
North Dakota,Cass County,38017,213.81,194.98,181.0,157.32,148.21,149.42,73249,104847,198.6888888888889,152.66222222222223
North Dakota,Cavalier County,38019,207.13,189.28,175.34,152.2,143.84,144.68,61174,94583,192.56666666666663,147.83555555555554
North Dakota,Dickey County,38021,203.03,185.38,171.89,149.28,140.89,141.85,60250,88906,188.72777777777776,144.93888888888887
North Dakota,Divide County,38023,240.08,219.26,203.25,176.5,166.64,167.73,95938,106298,223.17666666666668,171.38555555555556
North Dakota,Dunn County,38025,230.14,210.02,194.83,169.27,159.63,160.82,91758,124688,213.8988888888889,164.31111111111113
North Dakota,Eddy County,38027,195.09,178.22,165.16,143.4,135.44,136.29,50375,76964,181.36444444444444,139.26111111111112
North Dakota,Emmons County,38029,199.43,182.23,168.83,146.56,138.5,139.31,63750,93275,185.4077777777778,142.35222222222222
North Dakota,Foster County,38031,209.21,191.18,177.11,153.76,145.28,146.15,78426,105000,194.50333333333333,149.3388888888889
North Dakota,Golden Valley County,38033,217.01,198.23,183.71,159.5,150.65,151.6,84750,95625,201.73666666666668,154.9
North Dakota,Grand Forks County,38035,212.1,193.44,179.57,156.06,147.03,148.23,64698,94149,197.10999999999999,151.44333333333336
North Dakota,Grant County,38037,199.87,182.65,169.2,146.88,138.8,139.61,57069,78864,185.82000000000002,142.66111111111113
North Dakota,Griggs County,38039,200.33,183.05,169.59,147.24,139.1,139.94,66688,87656,186.2433333333333,142.99777777777777
North Dakota,Hettinger County,38041,214.67,196.17,181.74,157.75,149.09,149.95,66797,85000,199.58222222222224,153.22555555555556
North Dakota,Kidder County,38043,198.26,181.17,167.84,145.71,137.68,138.49,57240,76765,184.32222222222222,141.5188888888889
North Dakota,LaMoure County,38045,198.24,181.07,167.82,145.73,137.61,138.49,70227,94313,184.28444444444446,141.51222222222222
North Dakota,Logan County,38047,212.05,193.74,179.51,155.85,147.24,148.13,59750,73667,197.13444444444445,151.36333333333334
North Dakota,McHenry County,38049,212.75,194.48,180.1,156.32,147.79,148.61,78071,95268,197.80666666666664,151.85444444444443
North Dakota,McIntosh County,38051,199.4,182.2,168.8,146.54,138.47,139.29,64375,85833,185.37777777777777,142.32999999999998
North Dakota,McKenzie County,38053,239.69,218.61,202.92,176.35,166.17,167.51,83813,102045,222.74888888888887,171.1411111111111
North Dakota,McLean County,38055,215.07,196.52,182.07,158.05,149.35,150.23,80556,94481,199.9477777777778,153.51
North Dakota,Mercer County,38057,223.65,204.28,189.34,164.41,155.25,156.25,82155,105944,207.90888888888892,159.65444444444444
North Dakota,Morton County,38059,223.16,203.62,188.92,164.14,154.77,155.94,79555,105513,207.40444444444444,159.32444444444445
North Dakota,Mountrail County,38061,216.12,197.34,182.96,158.9,149.98,151.0,81886,96833,200.89333333333332,154.28444444444446
North Dakota,Nelson County,38063,199.04,181.88,168.5,146.28,138.22,139.04,62219,94102,185.04666666666668,142.07555555555555
North Dakota,Oliver County,38065,199.41,182.17,168.81,146.57,138.45,139.31,69722,82321,185.37888888888887,142.34555555555556
North Dakota,Pembina County,38067,203.84,186.24,172.57,149.82,141.53,142.39,64243,89104,189.50555555555553,145.5011111111111
North Dakota,Pierce County,38069,209.46,191.31,177.32,153.96,145.4,146.32,59583,97689,194.71333333333334,149.51111111111112
North Dakota,Ramsey County,38071,200.95,183.55,170.12,147.7,139.49,140.37,61490,89722,186.80666666666664,143.43222222222224
North Dakota,Ransom County,38073,221.7,202.64,187.68,162.91,154.0,154.87,71462,89663,206.12444444444444,158.25
North Dakota,Renville County,38075,219.36,200.39,185.7,161.23,152.29,153.24,77067,94167,203.92444444444445,156.57999999999998
North Dakota,Richland County,38077,207.94,189.98,176.03,152.82,144.38,145.26,67089,98290,193.31222222222223,148.42444444444445
North Dakota,Rolette County,38079,197.0,180.0,166.78,144.79,136.79,137.61,53806,59853,183.1488888888889,140.6188888888889
North Dakota,Sargent County,38081,220.59,201.59,186.75,162.1,153.19,154.08,75648,93309,205.08777777777777,157.44666666666666
North Dakota,Sheridan County,38083,200.61,183.33,169.83,147.42,139.32,140.13,68684,90104,186.51000000000002,143.19
North Dakota,Sioux County,38085,196.44,179.5,166.3,144.37,136.41,137.22,41201,46719,182.62888888888887,140.21777777777777
North Dakota,Slope County,38087,204.52,186.68,173.13,150.39,141.89,142.9,70625,80972,190.0922222222222,146.00444444444443
North Dakota,Stark County,38089,219.51,200.21,185.84,161.5,152.18,153.4,78734,101972,203.9977777777778,156.7288888888889
North Dakota,Steele County,38091,203.0,185.43,171.85,149.22,140.92,141.81,85750,105417,188.7122222222222,144.90555555555554
North Dakota,Stutsman County,38093,206.29,188.34,174.64,151.68,143.14,144.14,59167,94967,191.7511111111111,147.26888888888888
North Dakota,Towner County,38095,200.82,183.52,170.01,147.58,139.46,140.28,61250,84063,186.70555555555555,143.34222222222223
North Dakota,Traill County,38097,209.4,191.28,177.28,153.92,145.36,146.28,81157,108958,194.66666666666666,149.4711111111111
North Dakota,Walsh County,38099,203.39,185.78,172.19,149.51,141.2,142.09,68082,81595,189.07666666666665,145.19
North Dakota,Ward County,38101,220.07,200.62,186.31,161.97,152.51,153.82,78143,101212,204.49444444444447,157.1511111111111
North Dakota,Wells County,38103,198.81,181.64,168.3,146.13,138.04,138.88,59732,88810,184.82444444444445,141.91555555555556
North Dakota,Williams County,38105,230.33,210.16,195.0,169.43,159.74,160.95,86139,104948,214.07111111111112,164.45000000000002
Ohio,Adams County,39001,173.55,160.0,142.0,155.0,152.45,140.98,46234,58977,160.02222222222224,149.76
Ohio,Allen County,39003,173.55,160.0,142.0,155.0,152.45,140.98,58976,76264,160.02222222222224,149.76
Ohio,Ashland County,39005,173.55,160.0,142.0,155.0,152.45,140.98,62254,76715,160.02222222222224,149.76
Ohio,Ashtabula County,39007,221.87,200.0,175.0,170.0,165.0,155.0,53663,68475,201.38666666666668,163.88888888888889
Ohio,Athens County,39009,295.0,265.0,232.0,200.0,190.0,175.0,48750,77516,267.3333333333333,189.44444444444446
Ohio,Auglaize County,39011,221.87,200.0,175.0,170.0,165.0,155.0,75231,93517,201.38666666666668,163.88888888888889
Ohio,Belmont County,39013,295.0,265.0,232.0,200.0,190.0,175.0,56943,72358,267.3333333333333,189.44444444444446
Ohio,Brown County,39015,173.55,160.0,142.0,155.0,152.45,140.98,66677,78695,160.02222222222224,149.76
Ohio,Butler County,39017,295.0,265.0,232.0,200.0,190.0,175.0,77062,95933,267.3333333333333,189.44444444444446
Ohio,Carroll County,39019,173.55,160.0,142.0,155.0,152.45,140.98,59872,72685,160.02222222222224,149.76
Ohio,Champaign County,39021,173.55,160.0,142.0,155.0,152.45,140.98,70486,83504,160.02222222222224,149.76
Ohio,Clark County,39023,221.87,200.0,175.0,170.0,165.0,155.0,58954,73447,201.38666666666668,163.88888888888889
Ohio,Clermont County,39025,295.0,265.0,232.0,200.0,190.0,175.0,79573,100272,267.3333333333333,189.44444444444446
Ohio,Clinton County,39027,221.87,200.0,175.0,170.0,165.0,155.0,64210,81382,201.38666666666668,163.88888888888889
Ohio,Columbiana County,39029,173.55,160.0,142.0,155.0,152.45,140.98,55473,75945,160.02222222222224,149.76
Ohio,Coshocton County,39031,173.55,160.0,142.0,155.0,152.45,140.98,52048,67688,160.02222222222224,149.76
Ohio,Crawford County,39033,173.55,160.0,142.0,155.0,152.45,140.98,52486,65249,160.02222222222224,149.76
Ohio,Cuyahoga County,39035,295.0,265.0,232.0,200.0,190.0,175.0,60074,83288,267.3333333333333,189.44444444444446
Ohio,Darke County,39037,173.55,160.0,142.0,155.0,152.45,140.98,60237,78204,160.02222222222224,149.76
Ohio,Defiance County,39039,295.0,265.0,232.0,200.0,190.0,175.0,69302,81947,267.3333333333333,189.44444444444446
Ohio,Delaware County,39041,295.0,265.0,232.0,200.0,190.0,175.0,123995,146567,267.3333333333333,189.44444444444446
Ohio,Erie County,39043,221.87,200.0,175.0,170.0,165.0,155.0,65171,82540,201.38666666666668,163.88888888888889
Ohio,Fairfield County,39045,295.0,265.0,232.0,200.0,190.0,175.0,82969,101069,267.3333333333333,189.44444444444446
Ohio,Fayette County,39047,221.87,200.0,175.0,170.0,165.0,155.0,56773,71719,201.38666666666668,163.88888888888889
Ohio,Franklin County,39049,295.0,265.0,232.0,200.0,190.0,175.0,71070,91263,267.3333333333333,189.44444444444446
Ohio,Fulton County,39051,173.55,160.0,142.0,155.0,152.45,140.98,71453,83935,160.02222222222224,149.76
Ohio,Gallia County,39053,173.55,160.0,142.0,155.0,152.45,140.98,55533,69521,160.02222222222224,149.76
Ohio,Geauga County,39055,295.0,265.0,232.0,200.0,190.0,175.0,97162,116764,267.3333333333333,189.44444444444446
Ohio,Greene County,39057,295.0,265.0,232.0,200.0,190.0,175.0,81243,106369,267.3333333333333,189.44444444444446
Ohio,Guernsey County,39059,221.87,200.0,175.0,170.0,165.0,155.0,53901,67480,201.38666666666668,163.88888888888889
Ohio,Hamilton County,39061,295.0,265.0,232.0,200.0,190.0,175.0,68249,93205,267.3333333333333,189.44444444444446
Ohio,Hancock County,39063,295.0,265.0,232.0,200.0,190.0,175.0,67006,88135,267.3333333333333,189.44444444444446
Ohio,Hardin County,39065,221.87,200.0,175.0,170.0,165.0,155.0,55876,69626,201.38666666666668,163.88888888888889
Ohio,Harrison County,39067,173.55,160.0,142.0,155.0,152.45,140.98,54056,70104,160.02222222222224,149.76
Ohio,Henry County,39069,173.55,160.0,142.0,155.0,152.45,140.98,71616,85261,160.02222222222224,149.76
Ohio,Highland County,39071,173.55,160.0,142.0,155.0,152.45,140.98,60522,70651,160.02222222222224,149.76
Ohio,Hocking County,39073,173.55,160.0,142.0,155.0,152.45,140.98,59007,72950,160.02222222222224,149.76
Ohio,Holmes County,39075,295.0,265.0,232.0,200.0,190.0,175.0,72987,86815,267.3333333333333,189.44444444444446
Ohio,Huron County,39077,221.87,200.0,175.0,170.0,165.0,155.0,64144,76785,201.38666666666668,163.88888888888889
Ohio,Jackson County,39079,173.55,160.0,142.0,155.0,152.45,140.98,56549,69172,160.02222222222224,149.76
Ohio,Jefferson County,39081,295.0,265.0,232.0,200.0,190.0,175.0,53124,69176,267.3333333333333,189.44444444444446
Ohio,Knox County,39083,295.0,265.0,232.0,200.0,190.0,175.0,71246,82526,267.3333333333333,189.44444444444446
Ohio,Lake County,39085,295.0,265.0,232.0,200.0,190.0,175.0,76835,98576,267.3333333333333,189.44444444444446
Ohio,Lawrence County,39087,221.87,200.0,175.0,170.0,165.0,155.0,51846,64537,201.38666666666668,163.88888888888889
Ohio,Licking County,39089,221.87,200.0,175.0,170.0,165.0,155.0,78505,96410,201.38666666666668,163.88888888888889
Ohio,Logan County,39091,221.87,200.0,175.0,170.0,165.0,155.0,69125,83278,201.38666666666668,163.88888888888889
Ohio,Lorain County,39093,295.0,265.0,232.0,200.0,190.0,175.0,67272,88934,267.3333333333333,189.44444444444446
Ohio,Lucas County,39095,295.0,265.0,232.0,200.0,190.0,175.0,57265,76089,267.3333333333333,189.44444444444446
Ohio,Madison County,39097,221.87,200.0,175.0,170.0,165.0,155.0,77062,88518,201.38666666666668,163.88888888888889
Ohio,Mahoning County,39099,221.87,200.0,175.0,170.0,165.0,155.0,54279,73583,201.38666666666668,163.88888888888889
Ohio,Marion County,39101,295.0,265.0,232.0,200.0,190.0,175.0,55106,70356,267.3333333333333,189.44444444444446
Ohio,Medina County,39103,295.0,265.0,232.0,200.0,190.0,175.0,89968,108701,267.3333333333333,189.44444444444446
Ohio,Meigs County,39105,173.55,160.0,142.0,155.0,152.45,140.98,46255,60211,160.02222222222224,149.76
Ohio,Mercer County,39107,173.55,160.0,142.0,155.0,152.45,140.98,73278,95357,160.02222222222224,149.76
Ohio,Miami County,39109,173.55,160.0,142.0,155.0,152.45,140.98,71440,92126,160.02222222222224,149.76
Ohio,Monroe County,39111,295.0,265.0,232.0,200.0,190.0,175.0,55381,70870,267.3333333333333,189.44444444444446
Ohio,Montgomery County,39113,295.0,265.0,232.0,200.0,190.0,175.0,61942,81910,267.3333333333333,189.44444444444446
Ohio,Morgan County,39115,221.87,200.0,175.0,170.0,165.0,155.0,51056,61007,201.38666666666668,163.88888888888889
Ohio,Morrow County,39117,295.0,265.0,232.0,200.0,190.0,175.0,70412,77618,267.3333333333333,189.44444444444446
Ohio,Muskingum County,39119,173.55,160.0,142.0,155.0,152.45,140.98,56810,71728,160.02222222222224,149.76
Ohio,Noble County,39121,221.87,200.0,175.0,170.0,165.0,155.0,51547,66557,201.38666666666668,163.88888888888889
Ohio,Ottawa County,39123,221.87,200.0,175.0,170.0,165.0,155.0,69515,92054,201.38666666666668,163.88888888888889
Ohio,Paulding County,39125,173.55,160.0,142.0,155.0,152.45,140.98,65331,79635,160.02222222222224,149.76
Ohio,Perry County,39127,221.87,200.0,175.0,170.0,165.0,155.0,62899,73414,201.38666666666668,163.88888888888889
Ohio,Pickaway County,39129,173.55,160.0,142.0,155.0,152.45,140.98,67600,84187,160.02222222222224,149.76
Ohio,Pike County,39131,173.55,160.0,142.0,155.0,152.45,140.98,50832,60085,160.02222222222224,149.76
Ohio,Portage County,39133,295.0,265.0,232.0,200.0,190.0,175.0,69796,93013,267.3333333333333,189.44444444444446
Ohio,Preble County,39135,221.87,200.0,175.0,170.0,165.0,155.0,66355,80000,201.38666666666668,163.88888888888889
Ohio,Putnam County,39137,173.55,160.0,142.0,155.0,152.45,140.98,79453,97190,160.02222222222224,149.76
Ohio,Richland County,39139,173.55,160.0,142.0,155.0,152.45,140.98,56557,72424,160.02222222222224,149.76
Ohio,Ross County,39141,173.55,160.0,142.0,155.0,152.45,140.98,58048,76899,160.02222222222224,149.76
Ohio,Sandusky County,39143,221.87,200.0,175.0,170.0,165.0,155.0,60814,80692,201.38666666666668,163.88888888888889
Ohio,Scioto County,39145,173.55,160.0,142.0,155.0,152.45,140.98,46360,62623,160.02222222222224,149.76
Ohio,Seneca County,39147,173.55,160.0,142.0,155.0,152.45,140.98,62476,74863,160.02222222222224,149.76
Ohio,Shelby County,39149,173.55,160.0,142.0,155.0,152.45,140.98,73502,89458,160.02222222222224,149.76
Ohio,Stark County,39151,221.87,200.0,175.0,170.0,165.0,155.0,63130,80400,201.38666666666668,163.88888888888889
Ohio,Summit County,39153,295.0,265.0,232.0,200.0,190.0,175.0,68360,89685,267.3333333333333,189.44444444444446
Ohio,Trumbull County,39155,295.0,265.0,232.0,200.0,190.0,175.0,53537,69368,267.3333333333333,189.44444444444446
Ohio,Tuscarawas County,39157,221.87,200.0,175.0,170.0,165.0,155.0,61953,76057,201.38666666666668,163.88888888888889
Ohio,Union County,39159,295.0,265.0,232.0,200.0,190.0,175.0,104496,120130,267.3333333333333,189.44444444444446
Ohio,Van Wert County,39161,173.55,160.0,142.0,155.0,152.45,140.98,64841,78597,160.02222222222224,149.76
Ohio,Vinton County,39163,173.55,160.0,142.0,155.0,152.45,140.98,50967,66250,160.02222222222224,149.76
Ohio,Warren County,39165,295.0,265.0,232.0,200.0,190.0,175.0,103128,118627,267.3333333333333,189.44444444444446
Ohio,Washington County,39167,173.55,160.0,142.0,155.0,152.45,140.98,59053,75551,160.02222222222224,149.76
Ohio,Wayne County,39169,221.87,200.0,175.0,170.0,165.0,155.0,70320,83546,201.38666666666668,163.88888888888889
Ohio,Williams County,39171,173.55,160.0,142.0,155.0,152.45,140.98,60632,74199,160.02222222222224,149.76
Ohio,Wood County,39173,221.87,200.0,175.0,170.0,165.0,155.0,70537,95583,201.38666666666668,163.88888888888889
Ohio,Wyandot County,39175,173.55,160.0,142.0,155.0,152.45,140.98,68552,81466,160.02222222222224,149.76
Oklahoma,Adair County,40001,191.68,165.62,165.62,139.22,128.13,128.13,44955,56081,177.20222222222222,133.0588888888889
Oklahoma,Alfalfa County,40003,204.36,176.67,176.67,148.37,136.41,136.41,75028,89609,188.97666666666666,141.72555555555556
Oklahoma,Atoka County,40005,197.06,170.28,170.28,143.13,131.72,131.72,49181,61455,182.18222222222224,136.79111111111112
